date_time,camera,video,trial,tank,group_ID,treatment,novel_numchases,novel_timechases,individual,latency,max_minus_lat
10/7/17,RH1,2,1,1,2E_3,2,1,NA,7,NA,NA
10/9/17,1,2,2,1,2E_3,2,0,0,7,NA,NA
10/11/17,1,2,3,1,2E_3,2,0,0,7,NA,NA
8/15/17,1,3,1,2,2F,2,NA,NA,7,NA,NA
9/28/17,1,2,1,2,2F_2,2,7,28828,7,NA,NA
9/30/17,1,2,2,2,2F_2,2,10,36926,7,NA,NA
10/7/17,RH1,2,1,2,2F_3,2,0,0,7,NA,NA
10/9/17,1,2,2,2,2F_3,2,8,32974,7,NA,NA
10/11/17,1,2,3,2,2F_3,2,0,0,7,NA,NA
8/15/17,4,NA,1,8,2G,2,5,4591,7,NA,NA
8/17/17,1,NA,2,8,2G,2,9,18939,7,NA,NA
8/19/17,4,NA,3,8,2G,2,0,0,7,NA,NA
9/28/17,4,34,1,7,2G_2,2,0,0,7,NA,NA
9/30/17,4,2,2,7,2G_2,2,0,0,7,NA,NA
10/2/17,4,2,3,8,2G_2,2,0,0,7,NA,NA
10/7/17,RH4,3,1,7,2G_3,2,0,0,7,NA,NA
10/9/17,4,2,2,7,2G_3,2,0,0,7,NA,NA
10/11/17,4,2,3,7,2G_3,2,3,4721,7,NA,NA
8/15/17,4,NA,1,7,2H,2,1,1642,7,NA,NA
8/17/17,1,NA,2,7,2H,2,8,20763,7,NA,NA
8/19/17,4,NA,3,7,2H,2,1,2304,7,NA,NA
9/28/17,4,34,1,8,2H_2,2,2,1836,7,NA,NA
10/7/17,RH4,3,1,8,2H_3,2,3,5850,7,NA,NA
10/9/17,4,2,2,8,2H_3,2,0,0,7,NA,NA
10/11/17,4,2,3,8,2H_3,2,0,0,7,NA,NA
8/16/17,1,NA,1,1,2I,2,8,25746,7,NA,NA
9/29/17,1,12,1,1,2I_2,2,15,66413,7,NA,NA
10/1/17,1,1,2,1,2I_2,2,19,20674,7,NA,NA
10/3/17,1,1,3,1,2I_2,2,8,25752,7,NA,NA
10/8/17,1,1,1,1,2I_3,2,0,0,7,NA,NA
10/10/17,1,1,2,1,2I_3,2,0,0,7,NA,NA
10/12/17,1,1,3,1,2I_3,2,0,0,7,NA,NA
8/16/17,1,NA,1,2,2J,2,0,0,7,NA,NA
8/18/17,1,NA,2,2,2J,2,2,7804,7,NA,NA
8/20/17,1,1,3,2,2J,2,0,0,7,NA,NA
9/29/17,1,12,1,2,2J_2,2,2,2691,7,NA,NA
10/1/17,1,1,2,2,2J_2,2,0,0,7,NA,NA
10/3/17,1,1,3,2,2J_2,2,0,0,7,NA,NA
8/16/17,4,NA,1,7,2K,2,0,0,7,NA,NA
8/16/17,4,NA,1,8,2L,2,9,25189,7,NA,NA
8/18/17,4,NA,2,8,2L,2,3,3229,7,NA,NA
8/20/17,4,1,3,8,2L,2,0,0,7,NA,NA
9/29/17,4,1,1,7,2L_2,2,19,134640,7,NA,NA
10/1/17,4,1,2,7,2L_2,2,16,90047,7,NA,NA
10/3/17,4,1,3,7,2L_2,2,0,0,7,NA,NA
8/16/17,1,NA,1,1,2M,2,1,2471,7,NA,NA
8/18/17,1,NA,2,1,2M,2,0,0,7,NA,NA
8/20/17,1,2,3,1,2M,2,0,0,7,NA,NA
9/29/17,4,1,1,8,2M_2,2,0,0,7,NA,NA
10/1/17,4,1,2,8,2M_2,2,0,0,7,NA,NA
10/3/17,4,1,3,8,2M_2,2,0,0,7,NA,NA
8/16/17,1,NA,1,2,2N,2,4,4569,7,NA,NA
8/18/17,1,NA,2,2,2N,2,0,0,7,NA,NA
8/20/17,1,2,3,2,2N,2,0,0,7,NA,NA
9/29/17,1,3,1,1,2N_2,2,4,4468,7,NA,NA
10/1/17,1,2,2,1,2N_2,2,8,12582,7,NA,NA
10/3/17,1,2,3,1,2N_2,2,20,36050,7,NA,NA
8/16/17,4,NA,1,7,2O,2,4,25602,7,NA,NA
8/18/17,4,NA,2,7,2O,2,1,598,7,NA,NA
8/20/17,4,2,3,7,2O,2,10,73516,7,NA,NA
9/29/17,1,3,1,2,2O_2,2,0,0,7,NA,NA
10/1/17,1,2,2,2,2O_2,2,0,0,7,NA,NA
8/16/17,4,NA,1,8,2P,2,0,0,7,NA,NA
8/18/17,4,NA,2,8,2P,2,0,0,7,NA,NA
8/20/17,4,2,3,8,2P,2,0,0,7,NA,NA
9/29/17,4,2,1,7,2P_2,2,0,0,7,NA,NA
10/1/17,4,2,2,7,2P_2,2,0,0,7,NA,NA
10/3/17,4,2,3,7,2P_2,2,0,0,7,NA,NA
8/15/17,2,NA,1,3,4A,4,7,14451,7,NA,NA
8/17/17,2,NA,2,3,4A,4,1,500,7,NA,NA
8/19/17,2,NA,3,3,4A,4,3,8301,7,NA,NA
9/28/17,2,1,1,3,4A_2,4,0,0,7,NA,NA
9/30/17,2,1,2,3,4A_2,4,6,10440,7,NA,NA
10/2/17,2,1,3,3,4A_2,4,13,12660,7,NA,NA
10/7/17,RH2,1,1,3,4A_3,4,0,0,7,NA,NA
10/9/17,2,1,2,3,4A_3,4,6,14846,7,NA,NA
10/11/17,2,1,3,3,4A_3,4,17,107562,7,NA,NA
8/15/17,2,NA,1,4,4B,4,6,6472,7,NA,NA
8/17/17,2,NA,2,4,4B,4,0,0,7,NA,NA
9/28/17,2,1,1,4,4B_2,4,1,719,7,NA,NA
9/30/17,2,1,2,4,4B_2,4,12,39852,7,NA,NA
10/2/17,2,1,3,4,4B_2,4,9,12436,7,NA,NA
10/7/17,RH2,1,1,4,4B_3,4,0,0,7,NA,NA
10/9/17,2,1,2,4,4B_3,4,3,5818,7,NA,NA
10/11/17,2,1,3,4,4B_3,4,1,3751,7,NA,NA
8/15/17,5,NA,1,9,4C,4,16,16644,7,NA,NA
8/19/17,5,NA,3,9,4C,4,24,61715,7,NA,NA
8/17/17,5,NA,2,9,4C,4,NA,NA,7,NA,NA
9/28/17,5,12,1,9,4C_2,4,2,1426,7,NA,NA
9/30/17,5,12,2,9,4C_2,4,10,8657,7,NA,NA
10/7/17,RH5,12,1,9,4C_3,4,0,0,7,NA,NA
10/9/17,5,1,2,9,4C_3,4,0,0,7,NA,NA
10/11/17,5,1,3,9,4C_3,4,0,0,7,NA,NA
8/15/17,5,NA,1,10,4D,4,9,17463,7,NA,NA
8/19/17,5,NA,3,10,4D,4,5,22926,7,NA,NA
8/17/17,5,NA,2,10,4D,4,NA,NA,7,NA,NA
9/28/17,5,12,1,10,4D_2,4,6,26220,7,NA,NA
9/30/17,5,12,2,10,4D_2,4,10,42633,7,NA,NA
10/2/17,5,1,3,10,4D_2,4,7,13173,7,NA,NA
10/7/17,RH5,12,1,10,4D_3,4,7,18914,7,NA,NA
10/9/17,5,1,2,10,4D_3,4,16,124685,7,NA,NA
10/11/17,5,1,3,10,4D_3,4,5,5806,7,NA,NA
8/15/17,2,NA,1,3,4E,4,12,35908,7,NA,NA
9/30/17,2,NA,2,3,4E_2,4,10,17698,7,NA,NA
9/28/17,2,2,1,3,4E_2,4,0,0,7,NA,NA
10/2/17,2,2,3,3,4E_2,4,8,18562,7,NA,NA
10/7/17,RH2,2,1,3,4E_3,4,1,983,7,NA,NA
8/15/17,2,NA,1,4,4F,4,17,34332,7,NA,NA
8/17/17,2,NA,2,4,4F,4,1,702,7,NA,NA
9/30/17,2,NA,2,4,4F_2,4,11,17597,7,NA,NA
9/28/17,2,2,1,4,4F_2,4,0,0,7,NA,NA
10/7/17,RH2,2,1,4,4F_3,4,5,8810,7,NA,NA
10/9/17,2,2,2,4,4F_3,4,7,18850,7,NA,NA
10/11/17,2,2,3,4,4F_3,4,0,0,7,NA,NA
9/28/17,5,34,1,9,4G_2,4,0,0,7,NA,NA
9/30/17,5,3,2,9,4G_2,4,4,3730,7,NA,NA
10/2/17,5,2,3,9,4G_2,4,0,0,7,NA,NA
10/7/17,RH5,34,1,9,4G_3,4,0,0,7,NA,NA
10/9/17,5,2,2,9,4G_3,4,0,0,7,NA,NA
10/11/17,5,2,3,9,4G_3,4,1,835,7,NA,NA
9/28/17,5,34,1,10,4H_2,4,0,0,7,NA,NA
9/30/17,5,3,2,10,4H_2,4,0,0,7,NA,NA
10/2/17,5,2,3,10,4H_2,4,0,0,7,NA,NA
10/7/17,RH5,34,1,10,4H_3,4,9,13404,7,NA,NA
10/9/17,5,2,2,10,4H_3,4,1,854,7,NA,NA
10/11/17,5,2,3,10,4H_3,4,0,0,7,NA,NA
8/16/17,2,NA,1,3,4I,4,2,2509,7,NA,NA
9/29/17,2,1,1,2,4I_2,4,1,1039,7,NA,NA
10/1/17,2,1,2,3,4I_2,4,0,0,7,NA,NA
10/8/17,2,1,1,3,4I_3,4,0,0,7,NA,NA
10/10/17,2,1,2,3,4I_3,4,4,3944,7,NA,NA
8/16/17,5,NA,1,10,4J,4,9,33073,7,NA,NA
8/18/17,5,NA,2,10,4J,4,12,29584,7,NA,NA
8/20/17,5,12,3,10,4J,4,0,0,7,NA,NA
9/29/17,2,2,1,3,4J_2,4,4,7100,7,NA,NA
10/8/17,2,1,1,4,4J_3,4,0,0,7,NA,NA
10/10/17,2,1,2,4,4J_3,4,2,4428,7,NA,NA
8/16/17,2,NA,1,4,4K,4,2,3358,7,NA,NA
8/18/17,2,NA,2,4,4K,4,1,1714,7,NA,NA
8/20/17,2,1,3,4,4K,4,3,4759,7,NA,NA
9/29/17,5,1,1,9,4K_2,4,6,11848,7,NA,NA
8/16/17,5,NA,1,9,4L,4,15,68221,7,NA,NA
8/18/17,5,NA,2,9,4L,4,13,124455,7,NA,NA
9/29/17,5,1,1,10,4L_2,4,2,2970,7,NA,NA
8/16/17,2,NA,1,3,4M,4,0,0,7,NA,NA
9/29/17,2,1,1,3,4M_2,4,2,2630,7,NA,NA
10/1/17,2,2,2,3,4M_2,4,8,36251,7,NA,NA
10/3/17,2,1,3,3,4M_2,4,4,5298,7,NA,NA
8/16/17,2,NA,1,4,4N,4,11,55142,7,NA,NA
8/18/17,2,NA,2,4,4N,4,19,34909,7,NA,NA
8/20/17,2,2,3,4,4N,4,0,0,7,NA,NA
8/16/17,5,NA,1,9,4O,4,0,0,7,NA,NA
9/29/17,2,2,1,4,4O_2,4,7,11899,7,NA,NA
10/1/17,2,2,2,4,4O_2,4,24,20179,7,NA,NA
10/3/17,2,1,3,4,4O_2,4,38,78328,7,NA,NA
8/16/17,5,NA,1,10,4P,4,1,893,7,NA,NA
9/29/17,5,2,1,9,4P_2,4,11,32608,7,NA,NA
10/1/17,5,1,2,9,4P_2,4,14,38164,7,NA,NA
10/3/17,5,12,3,9,4P_2,4,8,16448,7,NA,NA
10/7/17,RH3,1,1,5,8A_3,8,7,4760,7,31,269
10/9/17,3,1,2,5,8A_3,8,15,21267,7,77,223
10/11/17,3,1,3,5,8A_3,8,30,58372,7,300,0
8/15/17,3,NA,1,5,8B,8,7,6192,7,300,0
9/28/17,3,1,1,6,8B_2,8,0,0,7,NA,NA
10/7/17,RH3,1,1,6,8B_3,8,7,4655,7,45,255
10/9/17,3,1,2,6,8B_3,8,22,28922,7,15,285
10/11/17,3,1,3,6,8B_3,8,23,17303,7,7,293
9/28/17,6,1,1,11,8C_2,8,5,4601,7,91,209
10/7/17,RH6,1,1,11,8C_3,8,0,0,7,18,282
10/9/17,6,1,2,11,8C_3,8,1,923,7,9,291
10/11/17,6,1,3,11,8C_3,8,2,5718,7,14,286
8/17/17,3,NA,2,6,8D,8,2,2183,7,7,293
8/15/17,3,NA,1,6,8D,8,3,8918,7,24,276
9/28/17,6,1,1,12,8D_2,8,14,36538,7,137,163
10/7/17,RH6,1,1,12,8D_3,8,0,0,7,21,279
8/15/17,6,NA,1,11,8E,8,1,2507,7,8,292
8/19/17,6,NA,3,11,8E,8,4,15681,7,23,277
8/17/17,6,NA,2,11,8E,8,NA,NA,7,NA,NA
9/28/17,3,2,1,5,8E_2,8,5,9098,7,131,169
9/30/17,3,1,2,5,8E_2,8,24,59813,7,101,199
10/2/17,3,1,3,7,8E_2,8,26,60476,7,6,294
10/7/17,RH3,2,1,5,8E_3,8,1,6300,7,300,0
10/9/17,3,2,2,5,8E_3,8,17,44906,7,75,225
8/15/17,3,NA,1,6,8F,8,4,9357,7,14,286
8/17/17,3,NA,2,6,8F,8,4,3505,7,7,293
8/19/17,3,NA,3,6,8F,8,0,0,7,NA,NA
9/28/17,3,2,1,6,8F_2,8,16,23998,7,21,279
9/30/17,3,1,2,6,8F_2,8,28,47910,7,NA,NA
8/15/17,6,NA,1,12,8G,8,0,0,7,15,285
8/19/17,6,NA,3,12,8G,8,2,2264,7,22,278
8/17/17,6,NA,2,12,8G,8,NA,NA,7,NA,NA
9/28/17,6,2,1,11,8G_2,8,6,5961,7,26,274
9/30/17,6,1,2,11,8G_2,8,3,4677,7,50,250
10/7/17,RH6,2,1,11,8G_3,8,7,5228,7,22,278
10/9/17,6,1,2,11,8G_3,8,11,13124,7,8,292
10/11/17,6,2,3,12,8G_3,8,5,6756,7,4,296
9/28/17,6,2,1,12,8H_2,8,3,8023,7,37,263
9/30/17,6,1,2,12,8H_2,8,28,80562,7,NA,NA
10/7/17,RH6,2,1,12,8H_3,8,0,0,7,16,284
10/9/17,6,2,2,12,8H_3,8,1,726,7,297,3
10/11/17,6,2,3,11,8H_3,8,0,0,7,4,296
8/16/17,3,NA,1,6,8I,8,0,0,7,8,292
9/29/17,3,1,1,5,8I_2,8,21,45706,7,300,0
10/1/17,3,1,2,5,8I_2,8,22,76964,7,300,0
10/8/17,3,1,1,5,8I_3,8,0,0,7,14,286
10/10/17,3,1,2,5,8I_3,8,0,0,7,4,296
10/12/17,3,1,3,5,8I_3,8,0,0,7,7,293
8/16/17,3,NA,1,5,8J,8,0,0,7,41,259
9/29/17,3,1,1,6,8J_2,8,1,1288,7,49,251
10/8/17,3,1,1,6,8J_3,8,1,585,7,300,0
10/10/17,3,1,2,6,8J_3,8,11,21360,7,107,193
10/12/17,3,1,3,6,8J_3,8,7,6064,7,300,0
8/16/17,6,NA,1,11,8K,8,0,0,7,11,289
8/18/17,6,NA,2,11,8K,8,6,12764,7,9,291
9/29/17,6,1,1,11,8K_2,8,0,0,7,8,292
10/1/17,6,1,2,11,8K_2,8,NA,NA,7,4,296
10/3/17,6,1,3,11,8K_2,8,1,508,7,4,296
10/8/17,6,1,1,11,8K_3,8,0,0,7,NA,NA
8/16/17,6,NA,1,12,8L,8,1,935,7,34,266
8/18/17,6,NA,2,12,8L,8,24,28337,7,124,176
8/20/17,6,1,3,12,8L,8,36,76919,7,70,230
9/29/17,6,1,1,12,8L_2,8,6,7885,7,38,262
10/1/17,6,1,2,12,8L_2,8,NA,NA,7,14,286
10/8/17,6,1,1,12,8L_3,8,1,695,7,163,137
10/10/17,6,1,2,12,8L_3,8,3,2357,7,117,183
10/12/17,6,1,3,12,8L_3,8,0,0,7,30,270
9/29/17,3,2,1,5,8M_2,8,7,1,7,19,281
10/1/17,3,2,2,5,8M_2,8,17,13003,7,4,296
10/3/17,3,1,3,5,8M_2,8,27,37081,7,4,296
9/29/17,3,2,1,6,8N_2,8,2,1589,7,57,243
10/1/17,3,2,2,6,8N_2,8,6,4233,7,8,292
10/3/17,3,1,3,6,8N_2,8,9,24859,7,4,296
8/16/17,3,NA,1,5,8O,8,1,2499,7,9,291
8/18/17,3,NA,2,5,8O,8,21,48429,7,11,289
8/20/17,3,1,3,5,8O,8,38,60598,7,7,293
9/29/17,6,2,1,11,8O_2,8,6,5434,7,20,280
10/1/17,6,2,2,11,8O_2,8,34,50342,7,NA,NA
10/3/17,6,2,3,11,8O_2,8,44,66265,7,23,277
8/16/17,3,NA,1,6,8P,8,0,0,7,NA,NA
9/29/17,6,2,1,12,8P_2,8,1,1130,7,30,270
10/1/17,6,2,2,12,8P_2,8,0,0,7,21,279
10/3/17,6,2,3,12,8P_2,8,0,0,7,14,286
8/15/17,1,NA,1,1,2A,2,3,9454,8,NA,NA
8/17/17,1,NA,2,1,2A,2,4,6361,8,NA,NA
9/30/17,1,NA,2,1,2A_2,2,1,1415,8,NA,NA
9/28/17,1,1,1,1,2A_2,2,1,915,8,NA,NA
10/2/17,1,1,3,1,2A_2,2,0,0,8,NA,NA
10/7/17,RH1,1,1,1,2A_3,2,0,0,8,NA,NA
10/9/17,1,1,2,1,2A_3,2,0,0,8,NA,NA
10/11/17,1,1,3,1,2A_3,2,25,118401,8,NA,NA
8/15/17,1,NA,1,2,2B,2,0,0,8,NA,NA
8/17/17,1,NA,2,2,2B,2,0,0,8,NA,NA
8/19/17,1,NA,3,2,2B,2,0,0,8,NA,NA
9/30/17,1,NA,2,2,2B_2,2,2,21168,8,NA,NA
9/28/17,1,1,1,2,2B_2,2,12,35665,8,NA,NA
10/2/17,1,1,3,2,2B_2,2,2,6267,8,NA,NA
10/7/17,RH1,1,1,2,2B_3,2,11,44366,8,NA,NA
10/9/17,1,1,2,2,2B_3,2,4,10202,8,NA,NA
10/11/17,1,1,3,2,2B_3,2,11,34044,8,NA,NA
8/15/17,4,NA,1,7,2C,2,1,606,8,NA,NA
8/17/17,4,NA,2,7,2C,2,NA,NA,8,NA,NA
8/19/17,4,NA,3,7,2C,2,2,1391,8,NA,NA
9/28/17,4,12,1,7,2C_2,2,0,0,8,NA,NA
9/30/17,4,1,2,7,2C_2,2,0,0,8,NA,NA
10/2/17,4,1,3,8,2C_2,2,0,0,8,NA,NA
10/7/17,RH4,12,1,7,2C_3,2,0,0,8,NA,NA
10/9/17,4,1,2,7,2C_3,2,0,0,8,NA,NA
10/11/17,4,1,3,7,2C_3,2,0,0,8,NA,NA
8/15/17,4,NA,1,8,2D,2,19,51555,8,NA,NA
8/19/17,4,NA,3,8,2D,2,0,0,8,NA,NA
8/17/17,4,NA,2,8,2D,2,NA,NA,8,NA,NA
9/28/17,4,12,1,8,2D_2,2,0,0,8,NA,NA
9/30/17,4,1,2,8,2D_2,2,22,88983,8,NA,NA
10/2/17,4,1,3,7,2D_2,2,2,10941,8,NA,NA
10/7/17,RH4,12,1,8,2D_3,2,0,0,8,NA,NA
10/9/17,4,1,2,8,2D_3,2,0,0,8,NA,NA
10/11/17,4,1,3,8,2D_3,2,0,0,8,NA,NA
8/15/17,1,NA,1,1,2E,2,NA,NA,8,NA,NA
9/28/17,1,2,1,1,2E_2,2,9,13254,8,NA,NA
9/30/17,1,2,2,1,2E_2,2,0,0,8,NA,NA
10/7/17,RH1,2,1,1,2E_3,2,1,NA,8,NA,NA
10/9/17,1,2,2,1,2E_3,2,0,0,8,NA,NA
10/11/17,1,2,3,1,2E_3,2,0,0,8,NA,NA
8/15/17,1,3,1,2,2F,2,NA,NA,8,NA,NA
9/28/17,1,2,1,2,2F_2,2,7,28828,8,NA,NA
9/30/17,1,2,2,2,2F_2,2,10,36926,8,NA,NA
10/7/17,RH1,2,1,2,2F_3,2,0,0,8,NA,NA
10/9/17,1,2,2,2,2F_3,2,8,32974,8,NA,NA
10/11/17,1,2,3,2,2F_3,2,0,0,8,NA,NA
8/15/17,4,NA,1,8,2G,2,5,4591,8,NA,NA
8/17/17,1,NA,2,8,2G,2,9,18939,8,NA,NA
8/19/17,4,NA,3,8,2G,2,0,0,8,NA,NA
9/28/17,4,34,1,7,2G_2,2,0,0,8,NA,NA
9/30/17,4,2,2,7,2G_2,2,0,0,8,NA,NA
10/2/17,4,2,3,8,2G_2,2,0,0,8,NA,NA
10/7/17,RH4,3,1,7,2G_3,2,0,0,8,NA,NA
10/9/17,4,2,2,7,2G_3,2,0,0,8,NA,NA
10/11/17,4,2,3,7,2G_3,2,3,4721,8,NA,NA
8/15/17,4,NA,1,7,2H,2,1,1642,8,NA,NA
8/17/17,1,NA,2,7,2H,2,8,20763,8,NA,NA
8/19/17,4,NA,3,7,2H,2,1,2304,8,NA,NA
9/28/17,4,34,1,8,2H_2,2,2,1836,8,NA,NA
10/7/17,RH4,3,1,8,2H_3,2,3,5850,8,NA,NA
10/9/17,4,2,2,8,2H_3,2,0,0,8,NA,NA
10/11/17,4,2,3,8,2H_3,2,0,0,8,NA,NA
8/16/17,1,NA,1,1,2I,2,8,25746,8,NA,NA
9/29/17,1,12,1,1,2I_2,2,15,66413,8,NA,NA
10/1/17,1,1,2,1,2I_2,2,19,20674,8,NA,NA
10/3/17,1,1,3,1,2I_2,2,8,25752,8,NA,NA
10/8/17,1,1,1,1,2I_3,2,0,0,8,NA,NA
10/10/17,1,1,2,1,2I_3,2,0,0,8,NA,NA
10/12/17,1,1,3,1,2I_3,2,0,0,8,NA,NA
8/16/17,1,NA,1,2,2J,2,0,0,8,NA,NA
8/18/17,1,NA,2,2,2J,2,2,7804,8,NA,NA
8/20/17,1,1,3,2,2J,2,0,0,8,NA,NA
9/29/17,1,12,1,2,2J_2,2,2,2691,8,NA,NA
10/1/17,1,1,2,2,2J_2,2,0,0,8,NA,NA
10/3/17,1,1,3,2,2J_2,2,0,0,8,NA,NA
8/16/17,4,NA,1,7,2K,2,0,0,8,NA,NA
8/16/17,4,NA,1,8,2L,2,9,25189,8,NA,NA
8/18/17,4,NA,2,8,2L,2,3,3229,8,NA,NA
8/20/17,4,1,3,8,2L,2,0,0,8,NA,NA
9/29/17,4,1,1,7,2L_2,2,19,134640,8,NA,NA
10/1/17,4,1,2,7,2L_2,2,16,90047,8,NA,NA
10/3/17,4,1,3,7,2L_2,2,0,0,8,NA,NA
8/16/17,1,NA,1,1,2M,2,1,2471,8,NA,NA
8/18/17,1,NA,2,1,2M,2,0,0,8,NA,NA
8/20/17,1,2,3,1,2M,2,0,0,8,NA,NA
9/29/17,4,1,1,8,2M_2,2,0,0,8,NA,NA
10/1/17,4,1,2,8,2M_2,2,0,0,8,NA,NA
10/3/17,4,1,3,8,2M_2,2,0,0,8,NA,NA
8/16/17,1,NA,1,2,2N,2,4,4569,8,NA,NA
8/18/17,1,NA,2,2,2N,2,0,0,8,NA,NA
8/20/17,1,2,3,2,2N,2,0,0,8,NA,NA
9/29/17,1,3,1,1,2N_2,2,4,4468,8,NA,NA
10/1/17,1,2,2,1,2N_2,2,8,12582,8,NA,NA
10/3/17,1,2,3,1,2N_2,2,20,36050,8,NA,NA
8/16/17,4,NA,1,7,2O,2,4,25602,8,NA,NA
8/18/17,4,NA,2,7,2O,2,1,598,8,NA,NA
8/20/17,4,2,3,7,2O,2,10,73516,8,NA,NA
9/29/17,1,3,1,2,2O_2,2,0,0,8,NA,NA
10/1/17,1,2,2,2,2O_2,2,0,0,8,NA,NA
8/16/17,4,NA,1,8,2P,2,0,0,8,NA,NA
8/18/17,4,NA,2,8,2P,2,0,0,8,NA,NA
8/20/17,4,2,3,8,2P,2,0,0,8,NA,NA
9/29/17,4,2,1,7,2P_2,2,0,0,8,NA,NA
10/1/17,4,2,2,7,2P_2,2,0,0,8,NA,NA
10/3/17,4,2,3,7,2P_2,2,0,0,8,NA,NA
8/15/17,2,NA,1,3,4A,4,7,14451,8,NA,NA
8/17/17,2,NA,2,3,4A,4,1,500,8,NA,NA
8/19/17,2,NA,3,3,4A,4,3,8301,8,NA,NA
9/28/17,2,1,1,3,4A_2,4,0,0,8,NA,NA
9/30/17,2,1,2,3,4A_2,4,6,10440,8,NA,NA
10/2/17,2,1,3,3,4A_2,4,13,12660,8,NA,NA
10/7/17,RH2,1,1,3,4A_3,4,0,0,8,NA,NA
10/9/17,2,1,2,3,4A_3,4,6,14846,8,NA,NA
10/11/17,2,1,3,3,4A_3,4,17,107562,8,NA,NA
8/15/17,2,NA,1,4,4B,4,6,6472,8,NA,NA
8/17/17,2,NA,2,4,4B,4,0,0,8,NA,NA
9/28/17,2,1,1,4,4B_2,4,1,719,8,NA,NA
9/30/17,2,1,2,4,4B_2,4,12,39852,8,NA,NA
10/2/17,2,1,3,4,4B_2,4,9,12436,8,NA,NA
10/7/17,RH2,1,1,4,4B_3,4,0,0,8,NA,NA
10/9/17,2,1,2,4,4B_3,4,3,5818,8,NA,NA
10/11/17,2,1,3,4,4B_3,4,1,3751,8,NA,NA
8/15/17,5,NA,1,9,4C,4,16,16644,8,NA,NA
8/19/17,5,NA,3,9,4C,4,24,61715,8,NA,NA
8/17/17,5,NA,2,9,4C,4,NA,NA,8,NA,NA
9/28/17,5,12,1,9,4C_2,4,2,1426,8,NA,NA
9/30/17,5,12,2,9,4C_2,4,10,8657,8,NA,NA
10/7/17,RH5,12,1,9,4C_3,4,0,0,8,NA,NA
10/9/17,5,1,2,9,4C_3,4,0,0,8,NA,NA
10/11/17,5,1,3,9,4C_3,4,0,0,8,NA,NA
8/15/17,5,NA,1,10,4D,4,9,17463,8,NA,NA
8/19/17,5,NA,3,10,4D,4,5,22926,8,NA,NA
8/17/17,5,NA,2,10,4D,4,NA,NA,8,NA,NA
9/28/17,5,12,1,10,4D_2,4,6,26220,8,NA,NA
9/30/17,5,12,2,10,4D_2,4,10,42633,8,NA,NA
10/2/17,5,1,3,10,4D_2,4,7,13173,8,NA,NA
10/7/17,RH5,12,1,10,4D_3,4,7,18914,8,NA,NA
10/9/17,5,1,2,10,4D_3,4,16,124685,8,NA,NA
10/11/17,5,1,3,10,4D_3,4,5,5806,8,NA,NA
8/15/17,2,NA,1,3,4E,4,12,35908,8,NA,NA
9/30/17,2,NA,2,3,4E_2,4,10,17698,8,NA,NA
9/28/17,2,2,1,3,4E_2,4,0,0,8,NA,NA
10/2/17,2,2,3,3,4E_2,4,8,18562,8,NA,NA
10/7/17,RH2,2,1,3,4E_3,4,1,983,8,NA,NA
8/15/17,2,NA,1,4,4F,4,17,34332,8,NA,NA
8/17/17,2,NA,2,4,4F,4,1,702,8,NA,NA
9/30/17,2,NA,2,4,4F_2,4,11,17597,8,NA,NA
9/28/17,2,2,1,4,4F_2,4,0,0,8,NA,NA
10/7/17,RH2,2,1,4,4F_3,4,5,8810,8,NA,NA
10/9/17,2,2,2,4,4F_3,4,7,18850,8,NA,NA
10/11/17,2,2,3,4,4F_3,4,0,0,8,NA,NA
9/28/17,5,34,1,9,4G_2,4,0,0,8,NA,NA
9/30/17,5,3,2,9,4G_2,4,4,3730,8,NA,NA
10/2/17,5,2,3,9,4G_2,4,0,0,8,NA,NA
10/7/17,RH5,34,1,9,4G_3,4,0,0,8,NA,NA
10/9/17,5,2,2,9,4G_3,4,0,0,8,NA,NA
10/11/17,5,2,3,9,4G_3,4,1,835,8,NA,NA
9/28/17,5,34,1,10,4H_2,4,0,0,8,NA,NA
9/30/17,5,3,2,10,4H_2,4,0,0,8,NA,NA
10/2/17,5,2,3,10,4H_2,4,0,0,8,NA,NA
10/7/17,RH5,34,1,10,4H_3,4,9,13404,8,NA,NA
10/9/17,5,2,2,10,4H_3,4,1,854,8,NA,NA
10/11/17,5,2,3,10,4H_3,4,0,0,8,NA,NA
8/16/17,2,NA,1,3,4I,4,2,2509,8,NA,NA
9/29/17,2,1,1,2,4I_2,4,1,1039,8,NA,NA
10/1/17,2,1,2,3,4I_2,4,0,0,8,NA,NA
10/8/17,2,1,1,3,4I_3,4,0,0,8,NA,NA
10/10/17,2,1,2,3,4I_3,4,4,3944,8,NA,NA
8/16/17,5,NA,1,10,4J,4,9,33073,8,NA,NA
8/18/17,5,NA,2,10,4J,4,12,29584,8,NA,NA
8/20/17,5,12,3,10,4J,4,0,0,8,NA,NA
9/29/17,2,2,1,3,4J_2,4,4,7100,8,NA,NA
10/8/17,2,1,1,4,4J_3,4,0,0,8,NA,NA
10/10/17,2,1,2,4,4J_3,4,2,4428,8,NA,NA
8/16/17,2,NA,1,4,4K,4,2,3358,8,NA,NA
8/18/17,2,NA,2,4,4K,4,1,1714,8,NA,NA
8/20/17,2,1,3,4,4K,4,3,4759,8,NA,NA
9/29/17,5,1,1,9,4K_2,4,6,11848,8,NA,NA
8/16/17,5,NA,1,9,4L,4,15,68221,8,NA,NA
